companyProfileId,companyName,serviceInfo,welfares,companyUrl,address
5078,디카르고,"**블록체인 물류 IT 스타트업, 디카르고(dKargo)**
물류는 사람과 사람 간의 연결을 만들어주는 역할을 합니다.
디카르고는 블록체인 기반으로 파편화된 물류 참여자 간의 연결을 만들어가고, 기존 물류 산업에서는 불가능한 신뢰성 있는 협업 기반 물류 네트워크를 구축하고자 합니다.
디카르고의 탄탄한 기술력과 서비스는 개방된 형태로 상품과 재고, 배송관리가 가능한 블록체인 풀필먼트 서비스 ‘dFull’ 을 제공하며, 물류 참여자 간 연결을 강화하기 위한 가상 자산 지갑 ‘dKlip’을 출시했습니다. 그리고 앞으로 선보일 다양한 서비스들을 준비하고 있습니다.
디카르고는 앞으로도 블록체인을 통해 물류의 가치를 높여가고, 참여자들에게 동반 성장이 가능하도록 역량 있는 인재들이 합심하여 노력하고 있습니다.
대한민국의 물류 혁신 선두에서 디카르고와 함께할 많은 인재를 기다리고 있습니다."," **자유롭고 즐겁게 일할 수 있는 문화를 만들어 갑니다.**
• (**자유로운+즐거운) 업무환경**
• 자유로운 복장
• 직급이 없는 서로 존중하는 -님 문화
• 사내 스낵바
• 뉴비분들을 위한 웰컴박스(텀플러, 후드집업, 노트커버, 사무용품)
• 업무 효율 극대화를 위한 장비(mac, gram)

**일과 휴식의 공존을 위해 노력합니다.**
• **일 <=> 휴식**
• 시차 출퇴근제 운영 (08:30~10:00 자율 출근)
• 주 1회 재택근무
• 승인없는 자유로운 연차사용
•  3년 근속시 5일, 5년 근속시 10일의 리프레시 휴가
• 불가피한 야근시 식비 및 택시비(야근을 지양합니다)

**개인의 성장이 회사의 성장으로 이어지길 희망합니다.**
• **개인의 성장 → 회사의 성장**
• 세미나, 컨퍼런스, 교육 참가비 지원
• 직무관련 무제한 도서지원

**직원분들의 삶을 든든하게 지원합니다.**
• **지원+지원+지원+…**
• 경조 휴가 및 경조금
• 종합건강검진 및 연차 제공
• 명절 선물 제공
• 생일축하금
• 인재추천 포상",,"서울 강남구 도산대로 165, 12층"
3664,에이아이파크,"AIPARK와 함께하는 길에 오르고자 하는 지원자님, 환영합니다!
AIPARK와 함께하실 수 있도록 채용담당자가 도와드릴 예정입니다.

에이아이파크(AIPARK)는 인공지능과 영상기술의 융합을 통해 영상 안에서 시간과 공간, 능력을 초월하는 아바타 제작 서비스를 제공하기 위해 모였습니다.

우리는 텍스트만 입력하면 자동으로 아바타를 생성해 다국어로 말하는 아바타를 만들어주는 서비스, AiVATAR(아이바타)를 제공하고 있습니다.

# Mission

• 에이아이파크는 인공지능 기술을 활용해 고객의 아바타를 생산하고 아바타를 통해 고객의 시간과 공간과 언어능력의 한계를 초월하게 합니다. 이를 통해 우리는 인공지능으로 확장하는 무한한 영상세계를 만들어 갑니다.


# Vision

• 세상의 모든 텍스트를 보고 들을 수 있게","직원 중심의 조직문화를 만들어갑니다.
자유복장, 자유로운 연차사용 편안하게 일할 수 있는 최선의 환경을 제공합니다.

• 자율출퇴근 🕘
- 오전 8시 30분에서 10시 30분 사이 원하는 시간에 출근할 수 있어요.
• 촬영 및 녹음 스튜디오 제공 🎥
- 콘텐츠 제작을 위한 스튜디오를 사용할 수 있어요.
• 팀별 지원금 지급 🧑‍🤝‍🧑
- 팀에서 설정한 목적에 맞게 사용할 수 있는 지원금이 매달 지급돼요.
• 제휴카페 ☕️
- 맛있는 커피가 제휴카드를 제시하면 할인된 가격에 제공되고 쿠폰도 적립해줘요.
- 용기를 직접 가져가면 300원 추가 할인 받고 환경까지 챙길 수 있어요.
• 스낵바 🍪
- 정기적으로 스낵바가 채워져요.
• 명절 선물 지원 🎁
- 명절에 맞춰 소정의 선물을 지급해 드려요.
 
*이외 복리후생을 확대하기 위해 끊임없이 노력 중입니다.*",www.aipark.ai,"서울특별시 마포구 월드컵북로 396, 603호(상암동, 누리꿈스퀘어 연구개발타워)"
535,헥토이노베이션,"[생활에 유익한 융합 IT 서비스 기업 헥토이노베이션]

(주)헥토이노베이션은 2009년 3월 고객에게 안전하고 편리한 IT서비스를 제공한다는 신조로 설립하였습니다.
현재 웹과 모바일을 결합한 개인 정보 보호 서비스를 선도하며 다양한 플랫폼 간의 입체적인 서비스를 운영하고 있고,
사용자 입장에서 쉽고, 유용하고, 편리한 서비스를 제공하고자 노력하고 있습니다.
헥토이노베이션이 지향하는 '사람 중심' 가치에 따라, 헥토이노베이션은 앞으로도 사용자에게 유용하고 편리한 서비스를 제공하기 위해 계속해서 도전할 것이며, '사람들의 삶을 풍요롭게 만드는 기업 헥토이노베이션'으로 성장해 나가겠습니다.

무한의 열정, 무한의 에너지를 품은 젊은기업, 무한한 사랑과 행복을 나눌 줄 아는 기업
저희 헥토이노베이션와 함께 꿈을 펼쳐나갈 능력있고, 열정있는 여러분의 지원을 기다립니다. 

[주요서비스]
> [인증] 휴대폰번호도용방지
> [인증] 로그인플러스
> [핀테크] 간편결제매니저
> [오피스솔루션] 에스메모(SMEMO)
> [생활플랫폼] 주식투자노트
> [생활플랫폼] 슈퍼스탁
> [생활플랫폼] 알파스탁
> [생활플랫폼] 등기사건알리미
> [생활플랫폼] 미뮤 앱플레이어
> [생활플랫폼] 전세지키미 
> [생활플랫폼] 건강지키미 
> [금융플랫폼] 뱅크원샷
> [모빌리티] 티오르
> [모빌리티] 휘슬

[우리 더쎈카드사업부를 소개합니다.]
헥토이노베이션의 메인플랫폼 중 하나가 될 '더쎈카드' 서비스를 운영하는 부서로써 서비스 운영 간 발생하는 다양한 고객의 소리를 대응하고, 서비스 데이터를 고도화하여 고객에게 더욱 가치 있는 서비스를 제공하는 것을 목표로 합니다. ","• 지원금/보험 : 직원대출제도, 각종 경조사 지원, 선택적복리후생
• 급여제도 : 퇴직연금, 인센티브제, 4대 보험
• 선물 : 명절선물/귀향비, 생일선물/파티
• 교육/생활 : 워크샵, 도서구입비지원, 교육비 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사우회(경조사회), 아침식사 제공, 음료제공(차, 커피)
• 근무 환경 : 회의실, 공기청정기, 카페테리아, 자회사 제품할인, 콘도/리조트 이용권, 사무용품 지급
• 조직문화 : 회식강요 안함, 야근강요 안함, 자유복장
• 출퇴근 : 주택자금 융자, 야간교통비지급
• 리프레시 : 연차, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가, 보건휴가, 휴양시설 제공",https://www.hectoinnovation.co.kr/corp,"서울 강남구 테헤란로34길 6, 13층"
3918,야놀자(yanolja),"[야놀자 소개]
야놀자는 한국의 여행 관련 기업들 중 최초로 ‘유니콘’ 지위를 획득하며 빠르게 성장하고 있는 국내 No. 1 여가 플랫폼이자 트래블 테크 기업입니다. 온라인에서는 슈퍼앱으로서 국내외 숙박ㆍ레저ㆍ교통 등 여가를 위한 모든 서비스를 제공하고, 오프라인에서는 동남아시아 최대 호텔 프랜차이즈 기업으로서 1만개 이상의 객실을 운영 중입니다. 또한, 야놀자는 IoT, AI, 블록체인 기술 등을 효과적으로 활용해 통합 호텔 솔루션을 제공하는 아시아 최고의 풀스택 호스피탈리티(Full-stack Hospitality) 기업이자, 전 세계 Top 2 PMS 사업자이기도 합니다. 아시아 최초로 하우스키핑부터 관리까지, 프론트오피스와 백오피스 모두를 아우르며 호텔 운영의 전 과정을 통합했습니다. 야놀자는 여가의 B2B2C 밸류 체인을 원스톱으로 연결하고 이를 하나의 플랫폼으로 통합ㆍ표준화하기 위해 노력하고 있습니다.

[야놀자 R&D그룹]
야놀자 R&D그룹은 B2C/B2B 기반의 플랫폼 비즈니스(야놀자앱, 데일리호텔앱 관련 사업)를 전담하고 있으며 야놀자 APP, 데일리 APP, 정보보안, 데이터, 운영 표준화 등 각 분야의 전문가들로 구성된 다양한 실과 팀이 있습니다.","[복지 패키지]

Y-Player가 행복하게 일할 수 있도록,
• 일과 휴식을 함께 즐길 수 있는 워케이션 진행
• 마음편히 놀 수 있게 야놀자 앱 포인트 연 100만원 지급 (5주년에는 50만원 추가지급)
• 점심 식대 연 288만원 (1일 1.2만원) 
• 다양한 연차 사용 (반차/반반차)
• 오피스 내 무료 간식 자판기 TT 머신 운영
• 생일 축하금 및 조기 퇴근권

Y-Player가 성장할 수 있도록,
• 자기개발교육비 지원
• 영어교육프로그램 지원
• 마이북 서비스 (개인 직무 서적 지원, 연 20만원)

Y-Player와 그 가족까지,
• 명절 상여금 (연 40만원)
• 단체 상해보험 및 일상생활 배상책임보험(배우자, 자녀포함)
• 보육 수당 지급(연 120만원/만 6세 이하)
• 자녀 출산 시 출산 축하 선물 지원
• 모성보호실 제공
• 독감 예방 접종비 지원

이외에도 경조금 등의 기본 복지를 포함하여 다양한 복지를 제공하고 있습니다!",,서울특별시 강남구 대치2동 1003
524,무하유,"무하유는 표절 검사 서비스인 `카피킬러'를 시작으로 실용 AI가 적용된 서비스를 시장에 공급해 온 국내 대표 인공지능 기업입니다. 
“자연어를 이해하는 AI 기술 기업""이라는 비전 아래 사람만이 할 수 있는 본질적인 업무에 집중할 수 있도록 그 밖의 업무를 대신할 수 있는 기술과 서비스를 개발하고자 합니다. 우수한 기술력과 구성원들의 노력으로 2023년도 AI 기술적용 서비스 실사용수 1000만명, 서비스 도입 고객사 수는 3,025개를 돌파하였고, 당기순이익은 전년대비 37% 성장을 이뤄낼 수 있었습니다.
이러한 지속적인 성장의 결과물로, 2023년 10월, 150억원의 프리 IPO 투자유치에 성공하였고, 2025년 코스닥 상장을 목표로 전력을 다해 달려나가고 있는 상황에서 폭발적인 무하유의 성장과 사업의 성과에 큰 힘을 보태주실 열정적인 분들을 찾고 있습니다. 무하유에서 더 나은 서비스와 제품을 함께 만들어가고자 하는 목적을 가지신 분들은 모두 합류해주세요!

서비스소개
- 100억건 이상의 데이터베이스로 빠르고 정확하게 대한민국 1위 표절검사 서비스 ‘카피킬러’ (https://www.copykiller.com/)
- AI가 쓴 글을 베끼는 것도 찾아내는 AI 표절검사 서비스 “ GPT 킬러”
- AI 채용서류 평가 서비스”프리즘”http://service.prism.work/ &
- 국내 유일 대화형 면접 서비스”몬스터”https://monster.muhayu.com/
- AI기반 취업 지원 올인원 서비스 “CK PASS' https://www.ckpass.copykiller.com/ & 대입 면접 지원 올인원 서비스 “몬스터 T” https://monster.copykiller.com/
- 대입 자소서, 학생부의 공정성을 위한 자동 가림 솔루션 ‘블라인드 체커’","• 자율복장 / 중식 제공 
• 재직 3년마다 리프레쉬 휴가 / 반차, 반반차 휴가 / 우수직원 황금열쇠 수여
• 종합건강검진 지원 / 도서구입비, 직무교육비 지원 / 신규입사자, 생일자 선물 / 명절 선물
• 사무실 내 공기정화식물이 많고 야외 테라스 있음 / 사무실에 공기청정기와 공조기 설치
• 휴게실 식음료 제공 /운동기구(전동안마의자, 공중부상의자, 필라테스 기구, 철봉, 거꾸리)
• 스터디큐브(업무집중 공간)",http://www.muhayu.com/,서울시 성동구 성수일로8길 5 서울숲SK V1타워 A동 2층
965,티엔에이치,"TNH는 2007년 창업이후 병.의원용 CRM솔루션 및 EMR 소프트웨어 개발을 시작으로 의료마케팅과 전자의무기록 시스템의 혁신을 위해 끊임없이 도전해 왔습니다.
TNH는 탁월한 개발자, 마케팅 전문가와 의료인 자문단이 주축이된 의료 소프트웨어 전문기업입니다.
2008년 온라인 기반의 혁신적이고 편리한 환자관리용 매니저 솔루션 및 2010년 업계최초 온/오프라인 연동형 전자의무기록을 탄생 시켰습니다.

TNH는 새로운 10년을 위해 솔루션 및 서비스를 고객 및 사용자 관점에서 혁신을 하고자 하며, 이를 위해 같이 동행할  인프라 엔지니어 전문가를 모십니다.
함께해 주십시오.","[건강을 책임져요]
• 연 1회 종합 건강 검진 (가족 양도 가능)
• 예방 접종 지원

[업무에만 집중해요]
• 최신 장비 제공 (노트북, 데스크탑 선택)
• 사내 카페테리아, 스낵바 운영
• 개인 사물함 제공
• 업무 관련 도서 구매 무한 제공
• 야근시 교통비 및 식대 제공 (주말 대체 휴무 제공)

[휴식]
• 점심시간 1시간 30분 제공 및 식대 제공
• 명절 선물, 귀향비, 생일파티, 휴가비
• 장기 근속 포상
• 자율적인 휴가 사용
• 경조휴가제, 법정 공휴일 휴무
• 가족 행사 - 경조사, 결혼, 출산 챙겨 드려요
• 리조트 이용권
• 언제 어디서나 사용 가능한 복지 포인트 제공

[개발 문화]
• 코드 리뷰
• 프로젝트 회고
• 자유로운 Study Group 운영
• Agile scrum 방식의 개발
• 자유로운 회의 참석
• 조직의 목표를 같이 회의
• 최신의 기술 지향 - (Cloud, MSA, DR)",www.trustnhope.com,"경기 성남시 분당구 성남대로779번길 18, 5층"
2358,틱스잇,"(주)틱스잇과 함께할 인재를 모집합니다.

㈜틱스잇은 2015년에 설립된 예약 플랫폼 개발 전문 벤처기업입니다.
자체 개발한 예약 플랫폼 솔루션을 보유하고 있으며 주 고객사로는 대형 여행사, 포털 등이 있습니다.
여행 B2C 플랫폼, 기업 출장 여행 예약 시스템 등 여행 분야에 특화된 제품을 보유하고 있으며
항공 예약, 호텔 예약, 랜터카 및 티켓 예약 등 여행분야 전반에 걸친 IT 기술을 보유하고 있습니다.

㈜틱스잇은 그동안 여행시장에서 쌓은 많은 노하우와 경험을 기반으로 새로운 시장을 선도하려고 합니다.
개발문화는 Scrum 및 Agile Process를 기반으로 구성되어 있고, Daily Scrum Stand-up Meeting 및 2주일 단위의
Iteration을 진행하고 있으며 Iteration 별로 Retrospective 를 진행하고 있습니다.
Retrospective에서는 직접 Backlog를 생성하고 업무를 스스로 관리하며 자유롭게 개발을 진행하고 있습니다.
자유로운 개발문화와 새로운 기회를 같이 하실 분을 모십니다.

감사합니다.",• 자유로운 한달 최소 1회 회식과 문회데이 및 다과 및 음료제공,http://www.tixit.kr/,"서울 성동구 아차산로 49, 1603호"
5636,배러머신,AI를 이용하여 BMS(Battery Management System)의 Framework를 개발하는 소프트웨어 개발 업체입니다,• Competitive salary and Stock share or option.,https://www.battermachine.com/,서울 강남구 테헤란로79길 6 제이에스타워
4399,긴트,"Great Inspiration to the NexT, 우리가 꿈꾸는 다음 세대를 위한 비즈니스입니다.

GINT는 인류에게 가장 기본적이며 필수적인 산업인 농업, 그 중에서도 생산과정을 근본적으로 해결하기 위해 국내 최고 수준 오토모티브, ICT 전문가들이 모인 Ag-Tech 스타트업입니다.
기술신용평가에 TI-2등급을 받은만큼 기술력과, 비전, 종합평가에서 우수한 등급을 획득했습니다.
21년까지 누적 약 100억원 투자를 유치하였고, 23년 상반기 165억 규모의 Series B 유치를 성공하였습니다. 
자율주행 기술을 시작으로 한 본격적인 미래 농업기술과 서비스 보급을 시작할 예정입니다.","[Autonomous] 자율적인 오피스 라이프를 만들어 갑니다.
• 모든 구성원들은 08시부터 10시 사이 자유롭게 출근할 수 있습니다.
• 직급에 관계없이 상호 존댓말을 사용하고 있습니다.
• 연차, 반차, 반반차 등 눈치보지 않고 자유롭게 사용하실 수 있습니다.
• 회식, 야근에 대한 강요가 없습니다.
• 새롭게 도전하고 싶거나, 무언가를 바꾸고 싶을때 언제든 누구와도 대화할 수 있습니다.

[Plant & Harvest] 심고 뿌린 만큼 거두어 갑니다. 
• 직무, 어학, 자격증, 필요 시 학위 취득까지 ! 성장에 관한 각종 교육을 지원합니다.
• 경조사비(결혼,출산,부모님 고희/팔순) 지급 및 경조휴가를 드립니다.
• 자기계발을 위한 도서비 지원을 합니다.
• 성장, 목표달성, 기여도 기반으로 인센티브 제도를 운영하고 있습니다.
• 야근 시 택시비를 지원해드립니다.
• 직무 발명 보상제도를 운영하고 있습니다.
• 사내 추천 및 보상제도를 운영하고 있습니다.

[Sustainability] 최고의 환경과 리프레쉬로 지속가능한 성장을 지원합니다. 
• 점심, 저녁(야근 시) 식대는 각 13,000원을 지원하고 있습니다.
• 다양한 간식 및 커피를 무료로 제공합니다.
• 장기 근속 리워드를 제공합니다.(Refresh휴가 + 선물)
• 매년 건강검진을 제공합니다.
• 임신기간 근로시간 단축제를 시행합니다.
• 부서운영비(팀회식비)를 분기별로 지원합니다.
• 수면실, 안마의자 등 편하게 휴식할 수 있는 공간이 있습니다.
• 건물 내 입주사 전용 어린이집, 헬스장이 있습니다.
• 판교-오피스, 수원-오피스 셔틀 버스를 운행합니다.(24년 말까지)",http://www.gintlab.com/,경기 성남시 분당구 판교로228번길 17 4층 긴트
4024,올라핀테크,"올라핀테크는 온라인 사업자의 데이터 분석을 통해 쉽고 편한 금융서비스를 제공하고 있습니다. 
초간편 통합 선정산서비스 '올라'는 기존에 없던 혁신적인 서비스를 제공하고 있으며, 런칭 이후 약 3년 동안 온라인 사업자에게 1조억원의 선순환 자금을 지급하였습니다. 하나금융그룹, IBK기업은행, 신한금융그룹, NH농협은행 등과 다양한 협업을 진행하고 있습니다.
앞으로 온라인쇼핑몰 정산금 뿐만 아니라 디지털화된 모든 채권 영역으로 서비스를 확장할 예정이며, 중소상공인들의 자금 문제를 해결하고 금융기관과 연결하는 핀테크기업으로 성장할 것입니다.","• 금요일 자율 재택 및 30분 단위 시차출퇴근제(8 to 5 ~ 10 to 7)
• 스톡옵션 부여
• 중식, 간식, 커피 무한 제공
• 생일반차, 경조휴가, 명절선물
• 도서, 교육, 외근 시 교통비 지원
• 건강검진",,서울 강남구 봉은사로 327 11층
4902,소울엑스,"www.soulx.co.kr
소울엑스는 스토리텔링, 퍼포먼스에 최적화된 XR 콘텐츠 제작 솔루션 ‘엑스룸(XRoom)’ Beta ver. 을 개발하였고, 실시간 비대면 협업 기반 미디어 콘텐츠 제작 솔루션 구축과 연동된 애셋 거래 플랫폼을 개발하고 있습니다. 
크리에이터, 문화예술 콘텐츠 제작자, 교육자, 미디어 제작 전문가가 아닌 일반인 누구나 손쉽게 XR을 활용해 실시간으로 콘텐츠 제작이 가능하고 원격 협업을 통해 장소에 구애받지 않도록 하는데 비전을 가지고 있습니다. ","• 재택근무 가능
• 성과급, 인센티브제
• 4대보험 / 퇴직연금 
• 업무 효율에 따른 탄력 근무(개인별 시차출퇴근제 시행)
• 야근 지양, 집중을 통한 효율 추구
• 개인의 도전과 성장 지향(개인 역량 확대 및 강화를 위한 문화활동이나 교육 지원)
• 명절 선물지급",,"서울 강남구 역삼로 217 2층1호(역삼동, 뉴콘텐츠기업지원센터)"
2743,오엠티아이코리아,"OMTI는 1985년에 미국에서 설립되어 미국 법률 지원 업무를 하는 회사에 소프트웨어 솔루션을 공급하고 그에 따른 컨설팅을 지원하고 있습니다. 현재 OMTI가 제공하는 솔루션은 미국내의 600개 이상의 회사와 캐나다, 영국 등지에서 사용하고 있으며, 대표적인 솔루션은 court reporting firms가 사용하는 ReporterBase와 records retrieval companies가 사용하는 Meta Records가 있습니다. 본사는 미국 캘리포니아에 있으며 판매, 기술 지원을 담당하고 오클랜드 지사는 마케팅, 컨텐츠를 담당하고, 한국 지사를 연구, 개발만을 전담하고 있습니다. ","[업무환경]
• 고객 응대, 외근, 지방 출장 없음
• 직급에 상관없이 상호 간 존댓말 사용
• 사내 테라스 구비
• 휴게실(세라젬, 바디프랜드) 구비
• 커피, 간식 구비
• 야근 없음
• 업무 후 회식 대신 한 달에 한 번씩 오후 3시부터 리프레시데이 진행

[복지 및 혜택]
• 4대보험 및 퇴직연금
• 각종 경조사 지원, 명절 선물
• 생일 선물
• 체력단련비 지원
• 장기근속자 특별 휴가와 포상금 지급
• 휴가는 2시간 단위로 자유롭게 사용
• 1시간 30분의 넉넉한 점심시간",,"서울 서초구 서초대로27길 54, 1층"
4569,지엔,"지엔은 4차 산업혁명의 핵심 기술인 IoT 보안을 연구하는 융합보안 기업입니다. 스마트홈, 모빌리티, 스마트팩토리, 스마트시티, 나아가 메타버스와 디지털트윈 가상환경까지 확대 적용 중인 IoT의 보안을 연구하고 있습니다.

주력 사업 분야는 IoT 보안 취약점 자동화 점검 솔루션과 점검 솔루션을 통해 나온 보안 위험에 대응하기 위한 IoT 펌웨어 암호화 솔루션, IoT 보안 이상징후 탐지 솔루션을 제공하고 있습니다.

[연혁]
2023.10 하이서울기업인증
2023.08 인천창조경제혁신센터 SEED 투자 유치 완료
2023.07 Z-IoT v1.0 GS인증(1등급) 획득
2023.07 신용보증기금 ""NEST 14기"" 선정
2023.07 인천창조경제혁신센터 ""2023 스타트업 패스파인더"" 선정
2023.07 COMPUP STARS 2023 선정
2023.05 벤처기업(혁신성장유형) 인증 획득
2022.12 사이버보안챌린지 2022 과학기술정보통신부 장관상 수상(1위)
2022.10 IoT 기기 점검 방법 및 그 장치 특허 등록
2022.07 KDB NextONE(5기) 선정
2022.06 IBK창공 혁신창업기업 선정
2022.04 2022년 K-스타트업 정보보호 성장기업 도약 업체 선정
2022.02 서울창업사관학교 12기 선정
2022.01 지엔 기업부설연구소 설립
2021.11 K-Water 협력 스타트업 선정
2021.06 지엔 창립","• 점심식대 제공
• 간식 제공
• 자율 복장
• 자유로운 휴가 사용
• 경조휴가제
• 회식 및 야근 강요 안함",https://zi-en.io/,서울 금천구 가산디지털1로 146 1003호
2129,바이브존,"바이브존은 삼성전자에서 스핀오프하여 AI, Big data, IoT, 네트워크 기술을 기반으로 엔터산업에 새로운 가치와 경험을 제공하고자 하는 기업입니다.

""내가 좋아하는 K팝 아티스트의 데뷔때 모습을 보고싶어!""
""작년 콘서트에서 본 파란머리의 OO의 사진을 찾고 싶어!""
""팬사인회 모습이나 공연하러 가는 출근길 모습이 궁금하네""

구글, 핀터레스트, 트위터, 인스타그램 등에서 찾아보던 아티스트의 모습들을 '바이브러리(vibrary)' 앱 한 곳에서 고화질의 사진으로 감상할 수 있습니다. 모든 사진에는 메타데이터 및 해시태그가 태깅되어 있어 관련 콘텐츠를 쉽고 빠르게 찾을수도 있습니다.

바이브러리 앱은 22년 1월에 출시하였으며, 현재 120만명의 글로벌 가입자가 사용중으로 K팝 전용 핀터레스트로 바이럴 중입니다.
이미지 콘텐츠에서 영상 콘텐츠로, 모바일에서 TV로 확장하고 있으며, AI, 빅데이터, IoT 등 다양한 기술을 적용하여 TIPS 과제에 선정된 기업입니다.
국내 1위 대기업과 비즈니스 모델 전략을 함께 수립하고 있으며, 지금까지는 가입자 유치에 중점을 두었다면 24년도 한해는 매출에 중점을 두는 한해가 될 것 입니다.

글로벌 서비스, 엔터사 협업 및 중개플랫폼에 관심이 있으신 분들의 많은 지원바랍니다.","• 08시 ~ 10시 출근 (유연근무제)
• 퇴직연금제도, 내일채움공제 운영
• 생일 유급휴가 제공
• 제로페이 20만원/월 지급(자유로운 식사)
• 도서구입비 지원
• 간식 및 음료 제공
• 수평적인 조직 문화(~님으로 소통)
• 명절 귀성여비 제공
• 자유로운 연차 사용",www.vibezone.kr,"서울 강남구 선릉로94길 7, 지하2층"
2449,엠로,"[국내 1위 AI 기반 기업용 공급망관리 소프트웨어 전문 기업, 엠로]

엠로는 2000년 설립 이후 공급망관리 전 영역에 대한 full coverage 소프트웨어를 개발해 삼성, LG, 포스코, 현대차, SK, KT, 한화그룹 등 국내 대표 대기업뿐만 아니라 공기업, 금융기업 등에 공급하며 국내 공급망관리 소프트웨어 시장을 선도해오고 있습니다. 

또한, 지속적인 연구개발을 통해 AI, 클라우드 등 디지털 신기술을 내재화하여 기업의 디지털 혁신을 이끌어 나가고 있습니다. 지능형 수요예측, Item Master Lifecycle 관리, 신규 프로젝트 최적 견적가 산정 등 기업 고객에게 가장 필요하고 실용적인 AI 소프트웨어를 제공하고 있으며, 국내 최초 공급망관리 클라우드 서비스인 emroCloud도 선보이고 있습니다. 

엠로는 최고의 경쟁력을 갖춘 전문성과 기술력을 바탕으로 국내 공급망관리 소프트웨어 시장 1위 기업을 넘어 세계를 움직이는 ‘공급망관리 디지털 혁신 소프트웨어 Provider’로 나아가고 있습니다. 

http://www.emro.co.kr/","• 年 2회 성과급 지급(PS/PI) 가능
• 출/퇴근 교통비 지원(법인카드 사용)
• 중식대 월 20만원 제공(법인카드 사용)
• 직원대출제도(주택자금대출 및 생활안정자금 대출 지원)
• 종합건강검진 지원
• 장기근속 포상 (여행상품권 및 유급휴가)
• 경조지원/상조회 운영
• 국내 콘도 이용 (대명리조트 외)
• 동호회 운영
• 명절선물 및 생일선물
• 멘토링 제도 (신입/경력)
• 심리상담 서비스 운영
• 교육지원(직무교육, 기본소양교육, 도서비, 자격증 응시비용)
• 자녀 학자금 지원",http://www.emro.co.kr/,"서울 영등포구 당산로41길 11, E동 5층"
2448,브레인즈컴퍼니,"Zenius SIEM은 다양한 장비에서 발생되는 대용량 로그를 수집 및 분석하고, 개인정보 보호, 개인정보 처리 시스템의 접속 기록 관리 등 각종 컴플라이언스에서 로그를 안전하게 저장하고 관리하는 소프트웨어 입니다.","[복지 및 문화]
• 전 직원 단합의 장! 2년에 한 번 전 직원 해외여행을 갑니다. 
• 아침은 드셨나요? 카페테리아에서 간단한 아침 식사를 제공합니다.
• 원두커피와 함께 각종 음료 제공! 임직원들이 자유롭게 즐기며 휴식을 취하도록 합니다.
• 도서 구입비 지원 및 업무 관련 교육을 위한 비용을 무제한 지원합니다.
• 청년내일채움공제 등 다양한 정부 지원 프로그램에 참여하고 있습니다.
• 개인별 라커룸을 제공합니다. 
• 전화 부스, 여직원 휴게실, 북카페 등이 있습니다.
• 수평적조직 문화를 지향하며, 전 직원 상호간에 ""님""으로 호칭을 통일하고 있습니다.
(회사 사정에 따라 복리후생 항목이 변경될 수 있습니다.)",https://www.brainz.co.kr/,"서울 성동구 성수이로 87, 5층 ~ 8층"
